Order ID,Date,Time,Restaurant,Cuisine,Customer ID,Delivery Partner ID,Order Status,Food Item,Quantity,Order Value (INR),Delivery Time (min),Customer Rating,Delivery Partner Rating,Cancellation Reason
ZM100744,11/30/2025,4:07:00 AM,Meghana Foods,Italian,CUST1993,DP662,Delivered,Chicken Tikka,2,504.52,52,3.80,3.20,
ZM100140,11/22/2025,4:24:00 PM,Taco Bell,Thai,CUST3414,DP925,Delivered,Chicken Biryani,1,342.35,30,3.50,4.80,
ZM100539,11/18/2025,11:53:00 AM,Leon Grill,Biryani,CUST5949,DP772,Delivered,Paneer Butter Masala,1,436.44,26,3.70,4.30,
ZM100741,11/15/2025,12:47:00 AM,WOW Momo,Bakery,CUST2878,DP550,Delivered,Paneer Butter Masala,4,138.76,53,3.60,3.50,
ZM100102,11/29/2025,10:21:00 PM,KFC,Mexican,CUST8264,DP727,Delivered,Noodles,4,852.46,37,3.10,3.70,
ZM100412,11/19/2025,10:35:00 PM,A2B - Adyar Ananda Bhavan,South Indian,CUST7730,DP807,Delivered,Chicken Tikka,4,593.09,50,4.70,3.30,
ZM100660,11/29/2025,2:00:00 PM,WOW Momo,South Indian,CUST5201,DP851,Delivered,Pasta Alfredo,2,779.85,37,4.60,4.30,
ZM100465,12/1/2025,10:00:00 PM,McDonald's,Thai,CUST6690,DP912,Delivered,Momos,1,218.15,34,3.60,4.10,
ZM100251,12/7/2025,4:42:00 PM,A2B - Adyar Ananda Bhavan,Chinese,CUST1157,DP748,Delivered,Paneer Butter Masala,3,776.75,59,3.10,3.70,
ZM100436,12/9/2025,11:50:00 PM,Chianti,Mexican,CUST6924,DP813,Delivered,Farmhouse Pizza,1,129.22,33,3.80,3.20,
ZM100073,12/7/2025,10:29:00 AM,Leon Grill,Biryani,CUST9199,DP776,Delivered,Margherita Pizza,4,217.00,39,4.40,4.90,
ZM100146,11/29/2025,6:23:00 AM,Truffles,Thai,CUST1333,DP699,Delivered,Farmhouse Pizza,1,863.65,54,4.00,5.00,
ZM100071,11/20/2025,8:16:00 PM,Onesta,American,CUST4824,DP973,Delivered,Veg Biryani,2,344.72,38,4.40,3.90,
ZM100192,12/10/2025,1:40:00 PM,KFC,Chinese,CUST8319,DP885,Delivered,Paneer Butter Masala,4,372.41,35,3.00,3.80,
ZM100622,12/12/2025,12:05:00 AM,McDonald's,American,CUST5009,DP514,Delivered,Margherita Pizza,4,216.86,38,3.80,4.00,
ZM100703,11/23/2025,9:03:00 PM,Taco Bell,Bakery,CUST1260,DP856,Delivered,Momos,3,188.36,28,3.00,3.20,
ZM100403,11/28/2025,5:06:00 PM,Chianti,South Indian,CUST3717,DP887,Delivered,Burger Combo,3,511.69,35,4.70,4.60,
ZM100181,11/27/2025,5:56:00 PM,Paradise Biryani,Fast Food,CUST5331,DP812,Delivered,Paneer Butter Masala,4,831.46,41,4.10,4.40,
ZM100166,11/22/2025,7:41:00 PM,Biriyani Zone,Italian,CUST5745,DP828,Delivered,Momos,4,602.12,21,4.00,4.30,
ZM100317,11/14/2025,1:01:00 PM,Taco Bell,Chinese,CUST2009,DP577,Delivered,Chicken Wings,1,325.37,49,3.50,4.70,
ZM100021,11/22/2025,6:27:00 PM,Empire Restaurant,South Indian,CUST1960,DP584,Delivered,Momos,2,249.72,51,4.00,4.70,
ZM100288,12/8/2025,9:45:00 PM,Paradise Biryani,South Indian,CUST6161,DP974,Delivered,Noodles,1,459.29,28,3.50,3.50,
ZM100663,11/15/2025,1:26:00 AM,Onesta,North Indian,CUST7668,DP959,Delivered,Veg Biryani,1,364.85,39,4.70,4.80,
ZM100184,11/18/2025,4:59:00 AM,A2B - Adyar Ananda Bhavan,North Indian,CUST4505,DP603,Delivered,Margherita Pizza,1,390.16,48,4.30,4.50,
ZM100746,11/18/2025,6:56:00 PM,McDonald's,American,CUST3332,DP691,Delivered,Noodles,4,467.87,60,4.00,4.60,
ZM100502,12/8/2025,6:18:00 AM,Empire Restaurant,Biryani,CUST1427,DP683,Delivered,Noodles,3,592.37,59,3.50,3.50,
ZM100583,11/17/2025,9:34:00 PM,Leon Grill,Bakery,CUST2460,DP861,Delivered,Momos,2,132.19,51,3.20,3.00,
ZM100193,12/4/2025,11:15:00 AM,A2B - Adyar Ananda Bhavan,Biryani,CUST2936,DP738,Delivered,Tacos,1,324.01,43,4.40,3.10,
ZM100817,11/15/2025,6:24:00 AM,Koshy’s,Italian,CUST8372,DP936,Cancelled by Customer,Chicken Wings,,,,,,Delivery too far
ZM100189,11/27/2025,6:21:00 AM,A2B - Adyar Ananda Bhavan,North Indian,CUST8444,DP828,Delivered,Veg Biryani,3,563.01,26,4.90,3.70,
ZM100470,11/26/2025,11:19:00 PM,Onesta,Thai,CUST2092,DP522,Delivered,Paneer Butter Masala,3,371.63,40,3.20,4.00,
ZM100185,11/16/2025,6:23:00 PM,Biriyani Zone,Thai,CUST1831,DP842,Delivered,Tacos,3,227.07,59,4.50,3.50,
ZM100507,11/25/2025,1:30:00 PM,Meghana Foods,Thai,CUST5684,DP736,Delivered,Burger Combo,1,268.08,48,3.80,3.60,
ZM100095,11/17/2025,3:02:00 PM,Meghana Foods,Biryani,CUST4289,DP567,Delivered,Farmhouse Pizza,2,190.30,38,3.70,3.80,
ZM100490,12/1/2025,5:19:00 AM,Truffles,South Indian,CUST5713,DP507,Delivered,Tacos,1,309.58,59,4.90,4.70,
ZM100853,12/12/2025,1:43:00 PM,Empire Restaurant,Bakery,CUST8516,DP612,Cancelled by Customer,Chicken Tikka,,,,,,Found cheaper elsewhere
ZM100836,11/14/2025,9:26:00 PM,A2B - Adyar Ananda Bhavan,South Indian,CUST4559,DP965,Cancelled by Customer,Tacos,,,,,,Wrong address entered
ZM100444,11/23/2025,9:46:00 AM,Tunday Kababi,Chinese,CUST7631,DP934,Delivered,Sandwich,2,619.65,41,3.80,4.20,
ZM100743,11/23/2025,11:06:00 AM,Little Italy,North Indian,CUST6311,DP632,Delivered,Tacos,1,352.46,26,3.60,3.80,
ZM100747,11/25/2025,5:44:00 AM,Barbeque Nation,Thai,CUST3742,DP500,Delivered,Burger Combo,4,152.60,49,4.90,4.20,
ZM100237,11/18/2025,6:46:00 PM,Empire Restaurant,Mexican,CUST7703,DP844,Delivered,Tacos,2,461.99,38,4.70,3.10,
ZM100961,11/24/2025,4:21:00 AM,Empire Restaurant,Thai,CUST3547,DP836,Cancelled by Partner,Tacos,,,,,,Personal emergency
ZM100159,11/14/2025,10:14:00 AM,Little Italy,Chinese,CUST4878,DP904,Delivered,Momos,3,516.83,27,5.00,4.60,
ZM100404,11/26/2025,4:47:00 AM,Tunday Kababi,Chinese,CUST8989,DP618,Delivered,Paneer Butter Masala,2,694.02,50,4.90,3.10,
ZM100770,11/17/2025,9:22:00 PM,Biriyani Zone,Italian,CUST8759,DP622,Cancelled by Customer,Chicken Biryani,,,,,,Found cheaper elsewhere
ZM100968,11/29/2025,11:06:00 PM,McDonald's,Mexican,CUST9437,DP850,Cancelled by Partner,Chicken Wings,,,,,,Customer unreachable
ZM100595,11/19/2025,2:36:00 PM,Barbeque Nation,Italian,CUST1083,DP713,Delivered,Farmhouse Pizza,4,571.98,57,4.90,4.80,
ZM100208,11/22/2025,10:54:00 PM,Paradise Biryani,Thai,CUST8758,DP623,Delivered,Farmhouse Pizza,4,438.44,39,3.80,4.50,
ZM100275,12/10/2025,10:34:00 AM,Truffles,Thai,CUST2083,DP658,Delivered,Chicken Tikka,2,538.38,45,4.20,4.50,
ZM100825,12/10/2025,1:10:00 PM,Beijing Bites,Italian,CUST9591,DP535,Cancelled by Customer,Margherita Pizza,,,,,,Found cheaper elsewhere
ZM100867,11/15/2025,4:46:00 PM,Beijing Bites,North Indian,CUST3318,DP980,Cancelled by Customer,Pasta Alfredo,,,,,,Change of mind
ZM100452,12/3/2025,12:21:00 AM,Empire Restaurant,Thai,CUST9059,DP984,Delivered,Sandwich,2,388.23,50,4.10,4.40,
ZM100885,11/13/2025,6:26:00 AM,Little Italy,Bakery,CUST5951,DP756,Cancelled by Restaurant,Margherita Pizza,,,,,,Kitchen closed
ZM100564,11/21/2025,8:05:00 PM,Beijing Bites,Thai,CUST1195,DP710,Delivered,Farmhouse Pizza,2,364.35,20,4.30,4.70,
ZM100618,11/15/2025,7:08:00 PM,Truffles,Italian,CUST7944,DP873,Delivered,Tacos,4,698.39,46,4.60,3.60,
ZM100649,11/30/2025,9:03:00 PM,Taco Bell,American,CUST1440,DP891,Delivered,Farmhouse Pizza,1,141.95,22,3.30,3.70,
ZM100641,12/8/2025,1:28:00 PM,Paradise Biryani,Biryani,CUST7623,DP562,Delivered,Chicken Biryani,2,170.47,32,3.70,4.20,
ZM100263,12/9/2025,9:22:00 PM,Tunday Kababi,North Indian,CUST3161,DP951,Delivered,Chicken Biryani,2,464.20,20,5.00,3.90,
ZM100669,11/25/2025,1:07:00 PM,A2B - Adyar Ananda Bhavan,Fast Food,CUST7438,DP974,Delivered,Momos,1,537.23,35,4.70,3.80,
ZM100391,11/30/2025,2:46:00 PM,WOW Momo,North Indian,CUST1745,DP858,Delivered,Burger Combo,1,537.17,59,3.10,4.50,
ZM100704,12/6/2025,12:54:00 AM,Beijing Bites,Mexican,CUST9824,DP597,Delivered,Pasta Alfredo,2,626.80,47,4.70,4.70,
ZM100763,11/15/2025,11:08:00 PM,Burger King,Biryani,CUST8437,DP501,Cancelled by Customer,Margherita Pizza,,,,,,Change of mind
ZM100830,12/6/2025,5:09:00 PM,Biriyani Zone,Italian,CUST3337,DP728,Cancelled by Customer,Veg Biryani,,,,,,Delivery too far
ZM100976,11/13/2025,10:24:00 AM,Chianti,North Indian,CUST8999,DP529,Cancelled by Partner,Chicken Wings,,,,,,Customer unreachable
ZM100597,11/27/2025,8:12:00 AM,Truffles,Thai,CUST5846,DP622,Delivered,Momos,1,660.66,46,4.90,3.30,
ZM100799,12/8/2025,5:20:00 PM,Onesta,Italian,CUST2333,DP901,Cancelled by Customer,Tacos,,,,,,Wrong address entered
ZM100796,12/8/2025,4:27:00 AM,Beijing Bites,Thai,CUST7131,DP662,Cancelled by Customer,Burger Combo,,,,,,Ordered by mistake
ZM100673,12/11/2025,9:53:00 PM,Little Italy,Mexican,CUST2347,DP556,Delivered,Momos,2,122.40,32,4.30,3.60,
ZM100550,11/28/2025,11:44:00 PM,Leon Grill,Bakery,CUST6821,DP615,Delivered,Noodles,2,474.43,47,4.10,3.90,
ZM100016,11/21/2025,10:10:00 PM,Taco Bell,Mexican,CUST4770,DP801,Delivered,Fried Rice,4,214.38,34,3.10,3.00,
ZM100262,12/4/2025,11:01:00 AM,A2B - Adyar Ananda Bhavan,Fast Food,CUST1793,DP523,Delivered,Fried Rice,2,561.59,51,4.60,4.80,
ZM100180,11/29/2025,11:34:00 PM,Beijing Bites,Bakery,CUST6325,DP839,Delivered,Fried Rice,4,800.80,23,4.40,4.00,
ZM100286,12/2/2025,12:02:00 AM,Paradise Biryani,American,CUST3332,DP864,Delivered,Chicken Biryani,2,533.26,35,3.80,4.90,
ZM100748,12/11/2025,4:27:00 PM,Biriyani Zone,Biryani,CUST5609,DP523,Delivered,Margherita Pizza,4,899.41,60,3.40,4.70,
ZM100224,12/11/2025,2:32:00 AM,Biriyani Zone,Thai,CUST3362,DP885,Delivered,Noodles,1,259.90,40,3.00,3.40,
ZM100364,12/7/2025,2:33:00 AM,Onesta,Fast Food,CUST7203,DP706,Delivered,Chicken Tikka,3,876.71,23,4.00,4.10,
ZM100010,11/21/2025,2:24:00 PM,Leon Grill,South Indian,CUST1188,DP848,Delivered,Burger Combo,4,584.79,49,4.10,4.90,
ZM100640,11/21/2025,12:32:00 PM,Little Italy,North Indian,CUST2392,DP561,Delivered,Pasta Alfredo,4,644.23,45,3.90,4.30,
ZM100058,11/15/2025,2:20:00 PM,Onesta,South Indian,CUST9548,DP994,Delivered,Burger Combo,3,615.76,49,4.40,3.90,
ZM100835,11/24/2025,3:15:00 AM,Meghana Foods,Italian,CUST3587,DP640,Cancelled by Customer,Sandwich,,,,,,Delivery too far
ZM100301,11/17/2025,1:54:00 AM,Barbeque Nation,Biryani,CUST6878,DP967,Delivered,Sandwich,4,396.75,31,3.40,4.20,
ZM100626,11/26/2025,9:48:00 PM,Truffles,Thai,CUST6180,DP923,Delivered,Chicken Tikka,2,716.46,58,4.50,4.10,
ZM100418,11/23/2025,6:33:00 PM,Koshy’s,American,CUST1117,DP692,Delivered,Chicken Tikka,1,673.14,20,4.20,3.20,
ZM100851,11/25/2025,9:23:00 PM,Leon Grill,Italian,CUST7472,DP980,Cancelled by Customer,Fried Rice,,,,,,Ordered by mistake
ZM100739,11/23/2025,6:29:00 PM,Five Star Chicken,North Indian,CUST9713,DP592,Delivered,Noodles,2,705.44,52,4.80,3.20,
ZM100270,12/4/2025,10:00:00 PM,Truffles,Italian,CUST5942,DP605,Delivered,Fried Rice,3,727.60,21,4.70,4.30,
ZM100562,12/3/2025,3:19:00 PM,Paradise Biryani,Fast Food,CUST8074,DP812,Delivered,Fried Rice,1,195.94,54,4.30,4.90,
ZM100722,12/3/2025,2:18:00 PM,Paradise Biryani,Thai,CUST5583,DP960,Delivered,Sandwich,3,682.81,40,4.80,3.00,
ZM100085,11/21/2025,10:15:00 PM,McDonald's,Mexican,CUST8213,DP551,Delivered,Veg Biryani,2,511.79,57,3.70,3.20,
ZM100332,11/30/2025,1:41:00 AM,Little Italy,Biryani,CUST7709,DP762,Delivered,Momos,2,788.55,34,4.40,3.50,
ZM100377,12/4/2025,5:29:00 AM,A2B - Adyar Ananda Bhavan,American,CUST6876,DP916,Delivered,Paneer Butter Masala,1,658.66,38,3.40,4.10,
ZM100986,11/19/2025,1:16:00 PM,KFC,South Indian,CUST1346,DP564,Cancelled by Partner,Momos,,,,,,Vehicle issue
ZM100647,11/28/2025,1:13:00 AM,Meghana Foods,Chinese,CUST7374,DP749,Delivered,Fried Rice,3,810.07,30,4.00,3.30,
ZM100932,11/29/2025,5:04:00 AM,Paradise Biryani,Italian,CUST2946,DP623,Cancelled by Restaurant,Veg Biryani,,,,,,High demand
ZM100664,12/1/2025,10:55:00 PM,Truffles,Bakery,CUST9551,DP840,Delivered,Sandwich,2,304.11,56,4.50,4.90,
ZM100001,11/29/2025,1:05:00 AM,Empire Restaurant,South Indian,CUST9928,DP714,Delivered,Chicken Tikka,2,514.18,21,4.10,4.40,
ZM100118,12/1/2025,10:38:00 AM,WOW Momo,Biryani,CUST2336,DP639,Delivered,Noodles,1,809.01,29,3.30,4.20,
ZM100547,12/12/2025,8:01:00 AM,Koshy’s,Biryani,CUST3841,DP743,Delivered,Burger Combo,3,675.18,45,3.80,4.10,
ZM100981,12/1/2025,10:12:00 AM,Koshy’s,Chinese,CUST5415,DP555,Cancelled by Partner,Fried Rice,,,,,,Personal emergency
ZM100843,12/7/2025,5:49:00 AM,Leon Grill,South Indian,CUST5819,DP563,Cancelled by Customer,Paneer Butter Masala,,,,,,Change of mind
ZM100254,11/26/2025,3:51:00 AM,Five Star Chicken,South Indian,CUST4580,DP717,Delivered,Margherita Pizza,3,542.79,22,4.50,3.90,
ZM100657,11/21/2025,6:25:00 PM,WOW Momo,Italian,CUST3958,DP951,Delivered,Burger Combo,4,315.99,52,3.90,4.50,
ZM100052,11/30/2025,11:10:00 AM,Beijing Bites,Mexican,CUST7906,DP629,Delivered,Farmhouse Pizza,3,713.76,44,3.60,4.90,
ZM100876,12/2/2025,4:39:00 AM,Onesta,Italian,CUST4106,DP502,Cancelled by Restaurant,Paneer Butter Masala,,,,,,High demand
ZM100276,11/20/2025,2:55:00 PM,Barbeque Nation,North Indian,CUST6067,DP841,Delivered,Chicken Tikka,1,841.21,27,3.90,4.20,
ZM100136,12/3/2025,3:27:00 AM,Chianti,Thai,CUST3658,DP592,Delivered,Sandwich,1,636.30,59,3.30,3.80,
ZM100284,12/6/2025,9:57:00 AM,Five Star Chicken,American,CUST4201,DP875,Delivered,Tacos,2,481.86,57,4.90,5.00,
ZM100151,12/1/2025,2:54:00 PM,Paradise Biryani,Mexican,CUST9507,DP636,Delivered,Burger Combo,3,879.50,51,4.40,3.70,
ZM100654,11/23/2025,10:13:00 AM,Taco Bell,Bakery,CUST5708,DP635,Delivered,Chicken Tikka,4,615.65,24,4.70,4.10,
ZM100040,11/19/2025,5:56:00 AM,Leon Grill,Biryani,CUST6279,DP738,Delivered,Margherita Pizza,4,547.39,20,3.60,3.40,
ZM100298,12/6/2025,9:56:00 PM,Chianti,Italian,CUST6636,DP967,Delivered,Pasta Alfredo,1,891.73,42,4.00,4.60,
ZM100984,11/29/2025,11:18:00 AM,Little Italy,Italian,CUST5354,DP560,Cancelled by Partner,Chicken Wings,,,,,,Vehicle issue
ZM100949,12/8/2025,9:14:00 PM,Truffles,Thai,CUST5270,DP695,Cancelled by Partner,Margherita Pizza,,,,,,Personal emergency
ZM100911,11/27/2025,10:53:00 PM,McDonald's,Thai,CUST9060,DP546,Cancelled by Restaurant,Pasta Alfredo,,,,,,Item not available
ZM100229,11/30/2025,10:48:00 AM,Taco Bell,South Indian,CUST3170,DP544,Delivered,Chicken Biryani,1,855.51,48,3.70,3.50,
ZM100175,11/23/2025,5:22:00 PM,Paradise Biryani,Thai,CUST3440,DP810,Delivered,Veg Biryani,1,150.35,41,4.60,4.00,
ZM100121,12/6/2025,4:41:00 AM,Biriyani Zone,American,CUST4770,DP756,Delivered,Farmhouse Pizza,1,126.03,47,3.40,3.80,
ZM100999,11/27/2025,12:24:00 PM,A2B - Adyar Ananda Bhavan,South Indian,CUST1223,DP849,Cancelled by Partner,Chicken Biryani,,,,,,Personal emergency
ZM100274,12/11/2025,2:03:00 AM,Paradise Biryani,Thai,CUST3501,DP642,Delivered,Margherita Pizza,4,450.39,45,3.20,4.10,
ZM100725,11/25/2025,9:41:00 AM,Beijing Bites,South Indian,CUST9846,DP803,Delivered,Fried Rice,3,526.64,60,3.30,3.10,
ZM100303,12/3/2025,5:59:00 AM,Onesta,North Indian,CUST6435,DP969,Delivered,Chicken Biryani,1,301.45,34,3.00,4.00,
ZM100225,11/16/2025,1:35:00 PM,Truffles,American,CUST7288,DP886,Delivered,Paneer Butter Masala,2,562.02,44,4.40,4.10,
ZM100310,11/30/2025,2:57:00 PM,Koshy’s,Chinese,CUST8855,DP903,Delivered,Burger Combo,4,807.78,42,4.10,3.20,
ZM100265,11/22/2025,10:25:00 AM,Barbeque Nation,Bakery,CUST4705,DP765,Delivered,Pasta Alfredo,1,668.88,20,3.40,3.20,
ZM100537,11/28/2025,10:35:00 AM,Tunday Kababi,Mexican,CUST4004,DP858,Delivered,Chicken Tikka,2,232.10,59,3.50,3.70,
ZM100737,11/19/2025,11:06:00 AM,Truffles,Biryani,CUST8259,DP876,Delivered,Pasta Alfredo,4,422.04,45,3.70,3.10,
ZM100724,11/17/2025,10:08:00 PM,Paradise Biryani,Italian,CUST3064,DP766,Delivered,Margherita Pizza,1,148.84,41,3.80,4.40,
ZM100920,11/21/2025,3:33:00 PM,Leon Grill,American,CUST1562,DP806,Cancelled by Restaurant,Paneer Butter Masala,,,,,,Item not available
ZM100466,11/14/2025,2:58:00 PM,Beijing Bites,North Indian,CUST8168,DP786,Delivered,Tacos,4,399.37,28,3.50,3.10,
ZM100938,11/24/2025,4:16:00 AM,WOW Momo,South Indian,CUST9806,DP594,Cancelled by Restaurant,Tacos,,,,,,Item not available
ZM100919,11/15/2025,3:43:00 PM,McDonald's,American,CUST4586,DP755,Cancelled by Restaurant,Sandwich,,,,,,Kitchen closed
ZM100009,11/24/2025,1:37:00 PM,Taco Bell,Italian,CUST3621,DP905,Delivered,Paneer Butter Masala,4,190.91,23,4.70,3.30,
ZM100914,12/5/2025,7:37:00 AM,KFC,American,CUST2824,DP545,Cancelled by Restaurant,Chicken Biryani,,,,,,Kitchen closed
ZM100606,12/4/2025,3:49:00 AM,McDonald's,Mexican,CUST9870,DP977,Delivered,Paneer Butter Masala,2,526.14,60,3.00,3.80,
ZM100223,11/27/2025,2:48:00 PM,WOW Momo,Biryani,CUST8790,DP638,Delivered,Sandwich,1,817.94,22,3.50,4.80,
ZM100585,12/5/2025,5:57:00 AM,Leon Grill,North Indian,CUST5934,DP678,Delivered,Noodles,2,679.42,59,4.90,4.30,
ZM100163,12/9/2025,5:41:00 PM,McDonald's,American,CUST5653,DP933,Delivered,Paneer Butter Masala,2,371.68,34,3.70,4.90,
ZM100003,11/18/2025,11:29:00 AM,KFC,South Indian,CUST8527,DP774,Delivered,Burger Combo,1,400.00,42,4.20,4.60,
ZM100188,11/24/2025,7:55:00 AM,Burger King,North Indian,CUST7504,DP903,Delivered,Paneer Butter Masala,4,808.15,31,4.90,3.10,
ZM100211,12/4/2025,12:52:00 PM,Leon Grill,Biryani,CUST8854,DP606,Delivered,Veg Biryani,1,266.77,57,4.40,4.10,
ZM100278,11/16/2025,8:50:00 AM,Little Italy,Fast Food,CUST8034,DP639,Delivered,Paneer Butter Masala,3,691.69,27,4.50,3.10,
ZM100621,12/7/2025,1:01:00 PM,A2B - Adyar Ananda Bhavan,Thai,CUST8593,DP614,Delivered,Chicken Wings,1,761.78,39,4.70,3.60,
ZM100410,11/27/2025,4:21:00 PM,Beijing Bites,Biryani,CUST3207,DP822,Delivered,Paneer Butter Masala,4,137.51,22,3.30,4.20,
ZM100399,11/29/2025,5:45:00 AM,Empire Restaurant,Fast Food,CUST6432,DP949,Delivered,Chicken Tikka,2,675.52,47,3.60,3.70,
ZM100798,11/25/2025,10:02:00 AM,WOW Momo,Italian,CUST5588,DP946,Cancelled by Customer,Veg Biryani,,,,,,Ordered by mistake
ZM100575,11/20/2025,1:18:00 PM,KFC,Fast Food,CUST4163,DP512,Delivered,Chicken Wings,1,810.47,48,4.50,3.30,
ZM100979,11/29/2025,4:47:00 PM,Truffles,Thai,CUST3518,DP710,Cancelled by Partner,Fried Rice,,,,,,Vehicle issue
ZM100521,12/12/2025,3:52:00 PM,KFC,Italian,CUST4478,DP505,Delivered,Momos,4,442.95,41,3.70,4.60,
ZM100768,12/5/2025,11:32:00 PM,Truffles,Italian,CUST3694,DP668,Cancelled by Customer,Chicken Tikka,,,,,,Delivery too far
ZM100448,11/18/2025,1:33:00 PM,Chianti,South Indian,CUST6068,DP617,Delivered,Chicken Biryani,3,602.12,25,4.30,4.80,
ZM100169,11/25/2025,3:37:00 AM,WOW Momo,Italian,CUST7293,DP942,Delivered,Chicken Wings,1,328.63,35,3.30,3.10,
ZM100958,11/16/2025,4:42:00 PM,Chianti,Fast Food,CUST5620,DP782,Cancelled by Partner,Tacos,,,,,,Vehicle issue
ZM100525,11/19/2025,1:54:00 AM,Chianti,American,CUST6793,DP533,Delivered,Noodles,3,553.04,21,3.40,4.40,
ZM100891,11/27/2025,6:12:00 AM,KFC,Mexican,CUST4482,DP595,Cancelled by Restaurant,Noodles,,,,,,High demand
ZM100545,11/24/2025,11:11:00 PM,A2B - Adyar Ananda Bhavan,Bakery,CUST7622,DP933,Delivered,Tacos,3,892.43,57,3.00,5.00,
ZM100701,11/21/2025,3:21:00 PM,Leon Grill,American,CUST2742,DP722,Delivered,Farmhouse Pizza,2,284.63,25,4.50,4.20,
ZM100506,11/19/2025,12:59:00 PM,WOW Momo,Bakery,CUST5025,DP765,Delivered,Noodles,1,526.11,48,3.90,4.80,
ZM100407,11/30/2025,12:28:00 PM,Five Star Chicken,South Indian,CUST6653,DP749,Delivered,Fried Rice,3,413.54,34,4.00,3.70,
ZM100834,11/14/2025,9:05:00 PM,Tunday Kababi,Bakery,CUST4005,DP857,Cancelled by Customer,Pasta Alfredo,,,,,,Delivery too far
ZM100758,11/23/2025,9:20:00 PM,Barbeque Nation,Italian,CUST6947,DP518,Cancelled by Customer,Chicken Wings,,,,,,Found cheaper elsewhere
ZM100194,12/3/2025,5:27:00 AM,Paradise Biryani,Thai,CUST4618,DP612,Delivered,Tacos,3,658.43,60,4.80,3.60,
ZM100710,11/19/2025,6:33:00 AM,Onesta,Fast Food,CUST8675,DP567,Delivered,Chicken Wings,2,515.96,57,4.80,3.70,
ZM100813,12/4/2025,12:17:00 AM,A2B - Adyar Ananda Bhavan,Fast Food,CUST7616,DP984,Cancelled by Customer,Momos,,,,,,Found cheaper elsewhere
ZM100062,11/25/2025,8:12:00 AM,Onesta,Mexican,CUST7046,DP742,Delivered,Chicken Wings,1,192.58,34,3.80,3.50,
ZM100579,11/20/2025,10:08:00 PM,McDonald's,North Indian,CUST2047,DP918,Delivered,Paneer Butter Masala,1,825.64,26,3.90,3.30,
ZM100046,12/4/2025,8:26:00 AM,Biriyani Zone,Thai,CUST6502,DP663,Delivered,Chicken Wings,2,334.19,24,4.40,3.50,
ZM100296,11/30/2025,11:19:00 PM,Koshy’s,Chinese,CUST1567,DP814,Delivered,Farmhouse Pizza,2,828.48,37,3.60,4.80,
ZM100132,12/3/2025,1:13:00 PM,Koshy’s,Fast Food,CUST7333,DP645,Delivered,Pasta Alfredo,1,735.60,41,3.10,3.20,
ZM100713,11/25/2025,1:36:00 AM,Empire Restaurant,Fast Food,CUST1523,DP913,Delivered,Margherita Pizza,3,648.00,31,4.70,4.80,
ZM100280,12/7/2025,8:42:00 AM,KFC,Biryani,CUST1201,DP625,Delivered,Pasta Alfredo,1,298.16,52,3.00,4.70,
ZM100613,12/8/2025,3:38:00 PM,WOW Momo,Chinese,CUST3409,DP909,Delivered,Veg Biryani,3,624.85,38,3.90,3.60,
ZM100170,11/23/2025,2:16:00 PM,Barbeque Nation,Chinese,CUST9433,DP739,Delivered,Sandwich,3,848.33,40,3.40,3.30,
ZM100022,11/30/2025,12:04:00 AM,Paradise Biryani,American,CUST4111,DP651,Delivered,Momos,4,342.49,55,4.30,4.00,
ZM100809,12/5/2025,9:03:00 AM,Taco Bell,South Indian,CUST9220,DP762,Cancelled by Customer,Margherita Pizza,,,,,,Change of mind
ZM100515,11/22/2025,7:01:00 PM,Beijing Bites,North Indian,CUST5889,DP669,Delivered,Paneer Butter Masala,2,162.95,42,3.10,4.70,
ZM100536,12/1/2025,10:39:00 AM,WOW Momo,Italian,CUST8672,DP549,Delivered,Tacos,1,879.47,49,4.10,3.20,
ZM100429,11/28/2025,12:52:00 PM,Five Star Chicken,Mexican,CUST1448,DP746,Delivered,Momos,2,710.83,49,4.40,4.80,
ZM100494,12/9/2025,12:39:00 AM,A2B - Adyar Ananda Bhavan,Bakery,CUST9709,DP545,Delivered,Chicken Tikka,4,516.66,26,4.80,4.00,
ZM100069,11/26/2025,12:59:00 PM,Tunday Kababi,Mexican,CUST2625,DP985,Delivered,Margherita Pizza,4,358.20,59,3.10,4.90,
ZM100446,11/14/2025,3:11:00 PM,Taco Bell,Biryani,CUST4844,DP838,Delivered,Fried Rice,4,442.91,31,4.70,3.30,
ZM100120,12/3/2025,11:08:00 PM,Five Star Chicken,Mexican,CUST4349,DP654,Delivered,Fried Rice,3,155.43,45,5.00,3.10,
ZM100734,11/17/2025,4:52:00 AM,McDonald's,Biryani,CUST9008,DP501,Delivered,Burger Combo,1,850.72,39,4.80,3.40,
ZM100974,12/1/2025,3:51:00 AM,Barbeque Nation,Thai,CUST2931,DP648,Cancelled by Partner,Sandwich,,,,,,Personal emergency
ZM100459,11/18/2025,4:59:00 AM,Meghana Foods,American,CUST5097,DP918,Delivered,Momos,4,175.68,50,3.40,4.80,
ZM100374,11/29/2025,8:33:00 PM,Chianti,American,CUST5760,DP851,Delivered,Sandwich,3,675.26,55,4.30,3.40,
ZM100916,12/2/2025,12:58:00 PM,Empire Restaurant,American,CUST9775,DP597,Cancelled by Restaurant,Veg Biryani,,,,,,High demand
ZM100355,11/24/2025,10:50:00 PM,Onesta,Chinese,CUST8483,DP651,Delivered,Chicken Biryani,1,684.38,26,4.80,4.30,
